amateur,country_code,player_name,country,dg_id
0,RSA,"Van Velzen, Ryan",South Africa,27960
0,NED,"Van West, Robbie",Netherlands,16498
0,RSA,"Van Wyk, Keelan",South Africa,23596
0,RSA,"Van Zyl, Jaco",South Africa,7105
0,RSA,"Van der Merwe, Peetie",South Africa,24649
0,USA,"VanDerLaan, John",United States,25319
1,ENG,"Vance, Craig",United Arab Emirates,29172
0,COL,"Vanegas, David",Colombia,13812
1,MAS,"Varman, Khavish",Malaysia,19468
0,USA,"Varner III, Harold",United States,16602
0,MEX,"Vazquez, Sebastian",Mexico,15487
0,ITA,"Vecchi Fossa, Jacopo",Italy,17362
0,USA,"Veerman, Johannes",United States,20522
0,VEN,"Vegas, Jhonattan",Venezuela,13508
0,ESP,"Velasco, Alvaro",Spain,9603
0,USA,"Velo, Kevin",United States,27762
0,USA,"Venezio, Daniel",United States,20462
0,RSA,"Venter, Albert",South Africa,21202
0,NOR,"Ventura, Kristoffer",Norway,15651
0,NED,"Verdonk, Aydan",Netherlands,25130
0,USA,"Vermeer, Ryan",United States,7326
0,USA,"Vernon, Carr",United States,25005
0,USA,"Viboch, Brett",United States,25444
0,USA,"Vick, Matt",United States,28708
1,USA,"Vick, Travis",United States,29771
1,SVK,"Vida, Sebastian",Slovakia,25216
0,ESP,"Vidal Mora, Quim",Spain,29712
1,AUS,"Vilips, Karl",Australia,24304
0,RSA,"Viljoen, M.J.",South Africa,19537
0,MEX,"Villar, Jorge",Mexico,19106
0,MEX,"Villarreal, Armando",Mexico,17396
0,MEX,"Villasana, Alejandro",Mexico,16709
0,COL,"Villegas, Camilo",Colombia,9171
0,ZIM,"Vincent, Scott",Zimbabwe,14559
0,ESP,"Virto, Borja",Spain,17313
0,USA,"Visacki, Michael",United States,25408
0,RSA,"Visser, Leon",South Africa,24654
0,USA,"Vogel, T.J.",United States,17280
0,NZL,"Voke, Nick",New Zealand,24091
0,GER,"Von Dellingshausen, Nicolai",Germany,22231
0,THA,"Vongvanij, Arnond",Thailand,15967
0,USA,"Vontz, Nate",United States,25324
0,RSA,"Vorster, Leon",South Africa,24835
0,RSA,"Vorster, Martin",South Africa,25829
0,USA,"Vrzich, Joey",United States,29708
0,RSA,"Vukeya, Evance",South Africa,22013
0,USA,"Wadkins, Tucker",United States,25004
0,MAS,"Wafiyuddin, Mohammad",Malaysia,18230
0,ARG,"Wagner, Alan",Argentina,10871
0,USA,"Wagner, Johnson",United States,7927
0,USA,"Wagoner, Blake",United States,28555
0,ENG,"Waite, Mitch",England,25891
0,USA,"Waite, Osten",United States,27869
0,RSA,"Wakhu, David",South Africa,12893
0,USA,"Waldorf, Duffy",United States,224
0,USA,"Walker, Brett",United States,28327
0,USA,"Walker, Danny",United States,25003
0,SCO,"Walker, Euan",Scotland,27147
0,USA,"Walker, Jimmy",United States,7293
0,ENG,"Walker, Sam",England,7157
1,AUS,"Walker, Toby",Australia,21130
0,ENG,"Wall, Anthony",England,5931
1,USA,"Wall, Jack",United States,30690
0,ENG,"Wallace, Matt",England,20706
0,USA,"Wallen, Ryan",United States,26908
0,ENG,"Wallis, Richard",England,15386
0,USA,"Walsh, Sean",United States,23485
0,USA,"Walsh, Thomas",United States,26531
0,RSA,"Walters, Justin",South Africa,8045
0,GER,"Walz, Maximilian",Germany,16486
0,CHN,"Wang, Charles",China,21376
0,CHN,"Wang, Dongyu",China,18463
0,KOR,"Wang, Jeunghun",Korea - Republic of,15366
0,CHN,"Wang, Xiaoli",China,24114
0,CHN,"Wang, Xu",China,14484
0,KEN,"Wangai, C John",Kenya,17158
0,THA,"Wannasrichan, Rattanon",Thailand,14953
0,USA,"Ward, Dalton",United States,20547
0,ENG,"Waring, Paul",England,12426
0,AUS,"Warren, Justin",Australia,18101
0,SCO,"Warren, Marc",Scotland,7567
0,USA,"Warren, Shawn",United States,14178
0,USA,"Watanabe Jr, Steve",United States,10340
0,USA,"Waters, Barrett",United States,24986
0,USA,"Watney, Nick",United States,7955
0,BEL,"Watremez, Guillaume",Belgium,12230
0,USA,"Watson, Bubba",United States,7334
0,AUS,"Watt, Brady",Australia,16845
0,FRA,"Wattel, Romain",France,13165
0,USA,"Waugh, James Clancy",United States,25473
0,RSA,"Wears Taylor, Stefan",South Africa,24101
0,USA,"Weaver, Drew",United States,12416
0,USA,"Weaver, Michael",United States,16110
0,USA,"Webb, Adam",United States,18373
0,FRA,"Weber, Lionel",France,15513
0,ENG,"Webster, Steve",England,5667
0,USA,"Wedel, Frederick",United States,22987
0,USA,"Weekley, Boo",United States,7403
0,TPE,"Wei-chih, Lu",Chinese Taipei,8170
0,USA,"Weiler, Joe",United States,30621
0,AUT,"Weinhandl, Uli",Austria,6533
0,USA,"Weinhart, Tim",United States,7217
0,CAN,"Weir, Mike",Canada,5513
0,USA,"Weiss, Alex",United States,26192
0,CHN,"Weiyu, Zhu",China,15312
0,USA,"Welch, Patrick",United States,30429
0,USA,"Weldon, Kyle",United States,25409
0,USA,"Wells, Jeremy",United States,18772
0,USA,"Wendelken, Jeremy",United States,24534
0,SWE,"Wennstam, Alexander",Sweden,19933
1,CHN,"Wenyi, Ding",China,26193
0,USA,"Wenzler, Ryan",United States,24843
0,USA,"Werbylo, Trevor",United States,28558
0,USA,"Werenski, Richy",United States,19364
0,RSA,"West, Rhys",South Africa,10989
0,USA,"Westmoreland, Kyle",United States,23599
0,ENG,"Westwood, Lee",England,4052
0,USA,"Wetterich, Brett",United States,1800
0,USA,"Wetterich, Daniel",United States,27557
0,USA,"Weworski, Tyler",United States,17517
0,CAN,"Whalen, Josh",Canada,16541
0,USA,"Whaley, Vince",United States,25908
0,AUS,"Wharton, Ben",Australia,12737
0,USA,"Wheatcroft, Steve",United States,10292
0,CAN,"Wheeldon, Riley",Canada,15447
0,ENG,"Whitby-Smith, Daniel",England,22149
0,USA,"White, Brett",United States,22461
0,ENG,"White, Joshua",England,18784
0,USA,"White, Peyton",United States,24500
0,SCO,"Whiteford, Peter",Scotland,7822
0,USA,"Whitehurst, Kane",United States,26439
0,USA,"Whitekiller, Trent",United States,14878
1,USA,"Whiten Jr, Everett",United States,29465
0,ENG,"Whitnell, Dale",England,13821
0,USA,"Whitney, Tom",United States,20353
0,USA,"Whitsett, Cory",United States,16396
0,KOR,"Wi, Charlie",Korea - Republic of,5905
0,USA,"Wiatr, Chris",United States,23962
0,SWE,"Widegren, Pontus",Sweden,11661
0,USA,"Widener, Jason",United States,5719
0,SWE,"Widing, Tim",Sweden,21875
0,USA,"Wiebe, Gunner",United States,14409
1,GER,"Wiedemeyer, Tim",Germany,29973
0,AUT,"Wiegele, Martin",Austria,7869
0,AUT,"Wiesberger, Bernd",Austria,9531
0,SWE,"Wikstrom, Joakim",Sweden,20428
0,USA,"Wilcox, Willy",United States,14696
0,USA,"Wilhoit, Peyton",United States,29362
0,AUS,"Wilkin, Aaron",Australia,17790
1,USA,"Wilkinson, Brice",United States,30405
0,NZL,"Wilkinson, Tim",New Zealand,7097
0,ENG,"Willett, Danny",England,12920
0,ENG,"Willey, Andrew",England,9315
0,IRL,"Williams, Charlie",Ireland,28676
0,ZIM,"Williams, Mark",Zimbabwe,4872
1,USA,"Williams, Mason",United States,27143
0,USA,"Williams, Matt",United States,25445
0,ENG,"Williams, Robin",England,24093
0,RSA,"Williamson, Andrew",South Africa,25625
0,AUS,"Williamson, Dale",Australia,19233
0,USA,"Williamson, Travis",United States,26097
0,ENG,"Willman, Ben",England,9313
0,USA,"Wilshire, Kyle",United States,19774
0,RSA,"Wilsnach, Quintin",South Africa,23152
0,ENG,"Wilson, Andrew",England,25588
0,USA,"Wilson, Cameron",United States,16248
0,USA,"Wilson, Chris",United States,7432
0,AUS,"Wilson, Jack",Australia,15946
0,USA,"Wilson, Jamie",United States,28353
0,USA,"Wilson, Mark",United States,4107
0,USA,"Wilson, Matt",United States,27873
0,ENG,"Wilson, Oliver",England,8300
0,AUS,"Wilson, Peter",Australia,7944
0,AUS,"Windred, Blake",Australia,19234
0,USA,"Winslow, Joseph",United States,21642
0,USA,"Winstead, Trey",United States,31251
0,USA,"Winston, Zander",United States,27627
0,DEN,"Winther, Jeff",Denmark,15680
0,THA,"Wiratchant, Thaworn",Thailand,3602
0,USA,"Wise, Aaron",United States,22051
1,USA,"Wiseman, Timothy",United States,25085
0,USA,"Wittenberg, Casey",United States,8819
0,AUT,"Wittmann, Sebastian",Austria,18587
0,USA,"Wolcott, Ben",United States,23928
0,USA,"Wolfe, Jared",United States,18164
0,USA,"Wolff, Matthew",United States,25919
0,USA,"Woltman, Daniel",United States,13288
0,HKG,"Wong, Ben",Hong Kong,25881
0,ENG,"Wood, Chris",England,12451
0,AUS,"Wood, Christopher",Australia,16012
0,USA,"Wood, Hayden",United States,26666
0,USA,"Wood, JJ",United States,23856
0,USA,"Woodall, Bruce",United States,18551
0,USA,"Woodland, Gary",United States,12577
0,USA,"Woods, Tiger",United States,5321
0,AUS,"Woodward, Ryan",Australia,15947
0,AUS,"Wools Cobb, Shae",Australia,18901
0,WAL,"Woosnam, Ian",Wales,334
0,ENG,"Worsdall, Connor",England,25174
0,USA,"Worthington II, Wyatt",United States,22303
0,RSA,"Wright, Basil",South Africa,24583
0,USA,"Wright, Chase",United States,16807
0,AUS,"Wright, Michael",Australia,6535
0,USA,"Wright, Zach",United States,21553
0,ENG,"Wrigley, Alex",England,18747
0,ENG,"Wrisdale, Jordan",England,21508
0,CHN,"Wu, Ashun",China,11763
0,USA,"Wu, Brandon",United States,25213
0,USA,"Wu, Dylan",United States,25002
0,THA,"Wu, Ekpharit",Thailand,23341
0,CHN,"Wu, Hongfu",China,13459
0,CHN,"Wu, Tuxuan",China,14954
0,CHN,"Wu, Weihuang",China,8329
0,USA,"Wyatt, Bobby",United States,18660
1,RSA,"Wyk, Kieron Van",South Africa,27300
0,CHN,"Xiao, Bowen",China,18624
0,USA,"Xiong, Norman",United States,24354
1,IND,"Yadav, Sandeep",India,27593
1,TUR,"Yamac, Taner",Turkey,23577
1,HKG,"Yang, Alexander",Hong Kong,27418
0,KOR,"Yang, Gunn",Korea - Republic of,19048
0,KOR,"Yang, Jiho",Korea - Republic of,14419
0,KOR,"Yang, Y.E.",Korea - Republic of,6629
0,CHN,"Yang, Yinong",China,17940
0,CHN,"Yao, Xuefeng",China,18612
0,SIN,"Yap, Jesse",Singapore,24348
0,BRN,"Yaqoob, Nasser",Bahrain,24398
0,USA,"Yates, Greg",United States,19830
0,SCO,"Yates, Simon",Scotland,5877
0,CHN,"Ye, Jianfeng",China,9765
0,CAN,"Yellamaraju, Sudarshan",Canada,29925
0,HKG,"Yeung, Motin",Hong Kong,24541
0,AUS,"Yip, Linus",Australia,25867
0,CAN,"Yip, Ryan",Canada,12083
0,THA,"Yongcharoenchai, Suradit",Thailand,18150
0,USA,"Young, Cameron",United States,26651
0,USA,"Young, Carson",United States,23656
0,SCO,"Young, Daniel",Scotland,19908
0,AUS,"Young, Harvey",Australia,30552
0,IRL,"Young, Michael",Ireland,27558
0,USA,"Young, Nathan",United States,26869
0,AUS,"Younger, Josh",Australia,11828
0,TPE,"Yu, Kevin",Chinese Taipei,17881
0,TPE,"Yu, Sean",Chinese Taipei,19265
0,TPE,"Yu-cheng, Hsu",Chinese Taipei,25680
0,AUS,"Yuan, Kevin",Australia,22668
0,CHN,"Yuan, Tian",China,11587
0,CHN,"Yuan, Yechun",China,17266
0,USA,"Yun, Andrew",United States,15614
0,KOR,"Yun, Sungho",Korea - Republic of,17974
0,USA,"Zaback, Zach",United States,22988
0,CZE,"Zach, Simon",Czech Republic,15671
0,unknown,"Zachman, Derek",unknown,28692
0,MAS,"Zahari, Airil-Rizman",Malaysia,6452
0,USA,"Zalatoris, Will",United States,19428
0,BAN,"Zamal Hossain Mollah, Md",Bangladesh,15206
0,PAR,"Zanotti, Fabrizio",Paraguay,9842
0,CZE,"Zapletal, Matyas",Czech Republic,21855
0,USA,"Zawaski, Joe",United States,26364
0,CHN,"Zecheng, Marty Dou",China,16757
0,ITA,"Zemmer, Aron",Italy,15952
0,CHN,"Zhang, Andy",China,16249
0,CHN,"Zhang, Huilin",China,17990
0,CHN,"Zhang, Jia",China,18393
0,CHN,"Zhang, Jin",China,14505
0,CHN,"Zhang, Xinjun",China,13026
0,CHN,"Zheng, Ouyang",China,15871
0,CHN,"Zhi, Shang",China,11589
0,CHN,"Zhou, Guowu",China,12973
0,CHN,"Zhuang, Zhu",China,20996
0,CHN,"Zihong, Zhang",China,19110
0,ITA,"Zucchetti, Federico",Italy,18930
0,COL,"Zuluaga, Daniel",Colombia,16597
0,AUS,"Zunic, Jordan",Australia,15170
0,CZE,"Zuska, Jiri",Czech Republic,21598
0,USA,"de Borba, Scott",United States,27442
0,RSA,"de Kock, Allister",South Africa,16037
0,RSA,"de Villiers, Jacques",South Africa,21026
0,RSA,"du Plooy, Henning",South Africa,24617
